PatientID,DynamicSliceZ,Pcd_Sens,Pnd,Pfa,Accuracy,FOM,ProcessingTime,NumClusters
BRATS_121.nii.gz,101,0,1,3.27678571428571,0.983270174458202,0.00840151961892843,0.685464083333333,4
BRATS_122.nii.gz,101,0.135021097046413,0.864978902953586,3.82027649769585,0.981960291705921,0.0563266314566135,0.682417666666667,4
BRATS_123.nii.gz,58,0.3671875,0.6328125,0.482309124767225,0.988337782773641,0.635196030139923,0.687817583333333,4
BRATS_124.nii.gz,53,0.142857142857143,0.857142857142857,4.80603448275862,0.976759210756068,0.0606776960194111,0.703007,4
BRATS_125.nii.gz,51,0.276923076923077,0.723076923076923,3.31954887218045,0.980479458034327,0.157503962516785,0.73903425,4
BRATS_126.nii.gz,87,0.163961038961039,0.836038961038961,0.973021582733813,0.98144438587243,0.194537565112114,0.694382125,4
BRATS_127.nii.gz,86,0.130281690140845,0.869718309859155,0.665354330708661,0.99273590836069,0.465910851955414,0.691151166666667,4
BRATS_128.nii.gz,75,0.212765957446809,0.787234042553192,13.4344262295082,0.969528651773433,0.0413821376860142,0.698145375,4
BRATS_129.nii.gz,83,0.431924882629108,0.568075117370892,4.90829694323144,0.954310812466096,0.231384947896004,0.672425541666667,4
BRATS_130.nii.gz,79,0.269230769230769,0.730769230769231,3.03401360544218,0.980101327742837,0.129727602005005,0.744631416666667,4
BRATS_131.nii.gz,91,0.0427631578947368,0.957236842105263,4.84300341296928,0.970104372454064,0.030583169311285,0.674092,4
BRATS_132.nii.gz,72,0.0206611570247934,0.979338842975207,0.65546218487395,0.99313788828552,0.246171668171883,0.683442583333333,4
BRATS_133.nii.gz,61,0.151851851851852,0.848148148148148,5.63745019920319,0.971268787137365,0.060881432145834,0.694626375,4
BRATS_134.nii.gz,50,0.108761329305136,0.891238670694864,0.476038338658147,0.992236269212611,0.257235884666443,0.668837166666667,4
BRATS_135.nii.gz,93,0.298591549295775,0.701408450704225,3.47810858143608,0.956377430061641,0.201159983873367,0.71560175,4
BRATS_136.nii.gz,68,0,1,2.8,0.978385662781336,0.0115705514326692,0.69920475,4
BRATS_137.nii.gz,89,0,1,3.75706214689266,0.970495996636123,0.0123279755935073,0.711428791666667,4
BRATS_138.nii.gz,64,0.327327327327327,0.672672672672673,4.89007092198582,0.97202199144777,0.114209420979023,0.7105315,4
BRATS_139.nii.gz,80,0,1,4.27554179566563,0.970173811065796,0.00558585813269019,0.734501666666667,4
